date,IssueComment,openIssue,openPR,ReviewComment,mergePR
2016-06-18,1.0,3.0,0.0,0.0,0.0
2016-06-19,1.0,2.7142857142857144,0.0,0.0,0.0
2016-06-20,1.8571428571428572,2.741496598639456,0.2857142857142857,0.0,0.19047619047619047
2016-06-21,3.108843537414966,2.861354065435698,0.4489795918367347,0.0,0.2675736961451247
2016-06-22,3.0984774862325883,2.9697965353942033,0.4062196307094266,0.0,0.24209048698844618
2016-06-23,3.851003439924723,2.877434960594756,0.36753204683233837,0.0,0.21903425013240369
2016-06-24,5.48424120755094,3.0795840119666837,0.3325289947530681,0.0,0.2934119405959843
2016-06-25,5.819075378260374,3.1672426774936664,0.30085956668134733,0.0,0.2654679462535096
2016-06-26,5.931544389854625,2.96083861297046,0.27220627461645713,0.0,0.2401852847055563
2016-06-27,5.461873495582755,2.8693301736399404,0.24628186751012787,0.0,0.21731049568597952
2016-06-28,5.798837924574873,2.8817749190075648,0.22282645155678235,0.0,0.1966142580016005
2016-06-29,6.675139074615361,2.988272545768749,0.2016048847418507,0.0,0.17788909057287666
2016-06-30,6.896554400842469,2.9893894461717254,0.1824044195283411,0.0,0.16094727242307888
2016-07-01,6.525453981714614,2.9903999751077515,0.1650325700494515,0.0,0.14561896076373804
2016-07-02,5.90398217393227,2.7055999774784416,0.1493151824256942,0.0,0.1317504883100487
2016-07-03,5.341698157367293,2.4479237891471617,0.13509468886134238,0.0,0.11920282275671074
2016-07-04,5.4996316661894555,2.500502475895051,0.12222852801740501,0.0,0.10785017297035733
2016-07-05,5.4520476979809365,2.262359382952665,0.1105877158252712,0.0,0.0975787279255614
2016-07-06,4.93280506007799,2.1421346798143164,0.10005555241334062,0.0,0.0882855157421746
2016-07-07,4.558252197213419,2.033359948403429,0.09052645218349865,0.0,0.07987737138577701
2016-07-08,4.219371035574046,2.1254209056983404,0.08190488530887974,0.0,0.07227000268236967
2016-07-09,3.8175261750431844,2.0182379622984983,0.07410442004136739,0.0,0.06538714528404875
2016-07-10,3.4539522536105003,1.8260248230319747,0.06704685622790382,0.0,0.05915979811413934
2016-07-11,3.6011948961237863,1.84259388750512,0.06066144134905584,0.0,0.05352553162707845
2016-07-12,4.210604906016759,1.8575849458379656,0.05488416122057434,0.0,0.04842786194830908
2016-07-13,4.381023486396115,1.7759101890914928,0.0496570982471863,0.0,0.04381568461989869
2016-07-14,4.439973630548866,1.892490171082779,0.044927850795073325,0.0,0.03964276227514643
2016-07-15,4.302833284782307,2.2836815833606097,0.0406490078622092,0.0,0.03586726110608487
2016-07-16,3.9882777338506585,2.0661880992310278,0.03677767378009404,0.0,0.03245133147693393
2016-07-17,3.608441759198215,1.869408280256644,0.03327503818198985,0.0,0.0293607284791307
2016-07-18,3.360018734512671,1.8818455868988684,0.03010598692656224,0.0,0.026564468623975396
2016-07-19,4.182874093130511,1.9883364833846904,0.027238750076413458,0.0,0.024034519231215835
2016-07-20,4.165457512832367,1.7989711040147198,0.02464458340246932,0.0,0.021745517399671472
2016-07-21,4.054461559229284,1.6276405226799846,0.022297480221281765,0.0,0.019674515742559903
2016-07-22,4.04927474406459,1.4726271395676052,0.11541200591449302,0.0,0.01780075233850658
2016-07-23,3.663629530344153,1.427615031037357,0.10442038630358892,0.0,0.016105442591982145
2016-07-24,3.314712432216138,1.291651694748085,0.09447558760800903,0.0,0.014571590916555273
2016-07-25,3.1895017243860293,1.263875342867315,0.08547791259772246,0.0,0.013183820353073819
2016-07-26,3.4571682268254547,1.3339824530704278,0.07733715901698698,0.0,0.011928218414685837
2016-07-27,3.127914109984935,1.2069365051589585,0.06997171530108347,0.0,0.010792197613287187
2016-07-28,2.9252556233197033,1.187228266572391,0.06330774241526599,0.0,0.009764369269164597
2016-07-29,2.741897944908303,1.0741589078512108,0.05727843361381209,0.0,0.008834429338767968
2016-07-30,2.480764807297988,1.067096154722524,0.051823344698210934,0.0,0.007993055116028162
2016-07-31,2.339739587555323,1.1559441399870454,0.04688778806028608,0.0,0.007231811771644527
2016-08-01,2.688335817311959,1.2363304123692316,0.13766037967359215,0.0,0.006543067793392667
2016-08-02,2.43230383471082,1.3090608492864477,0.12454986732372623,0.0,0.005919918479736223
2016-08-03,2.4863701361669324,1.4701026731639288,0.11268797519765707,0.0,0.0053561167197613445
2016-08-04,2.4400491708177006,1.6158071804816498,0.10195578708359448,0.0,0.004846010365498359
2016-08-05,2.683854011692205,1.6523969728167307,0.09224571212325215,0.0,0.00438448556878423
2016-08-06,2.428248867721519,1.4950258325484707,0.08346040620675195,0.0,0.003966915514614304
2016-08-07,2.3874632612718507,1.4478805151629022,0.0755117960918232,0.0,0.0035891140370319895
2016-08-08,2.826752474484055,1.4052252280045305,0.06832019646403051,0.0,0.0032472936525527523
2016-08-09,3.5099189054855735,1.271394253908861,0.06181351108650379,0.0,0.002938027590404871
2016-08-10,3.651831390677424,1.5312614678223027,0.05592651003064629,0.0,0.0026582154389377406
2016-08-11,3.3040379248986214,1.7663794232677976,0.05060017574201331,0.0,0.0024050520638008127
2016-08-12,2.9893676463368477,1.788629002004198,0.04578111138563109,0.0,0.0021759994862959736
2016-08-13,2.7046659657333385,1.6182833827657028,0.04142100553938051,0.0,0.0019687614399820715
2016-08-14,2.447078730901592,1.5593992510737311,0.03747614786896332,0.0,0.0017812603504599694
2016-08-15,5.166404566053821,1.6013612271619473,0.033906990929062054,0.0,0.00161161650755902
2016-08-16,6.102937464524885,1.4488506340989047,0.030677753697722812,0.0,0.19193431969731528
