date,IssueComment,openIssue,openPR,ReviewComment,mergePR
2016-11-29,1.9571185499211046,0.9955184467719669,2.3867454697152954e-28,0.0,2.3867454697152954e-28
2016-11-30,2.437392973738142,1.376897642317494,2.1594363773614577e-28,0.0,2.1594363773614577e-28
2016-12-01,2.205260309572605,1.3410026287634467,1.9537757699936997e-28,0.0,1.9537757699936997e-28
2016-12-02,1.9952355181847377,1.2132880926907375,1.767701887137157e-28,0.0,1.767701887137157e-28
2016-12-03,1.8052130878814294,1.09773684576781,1.5993493264574278e-28,0.0,1.5993493264574278e-28
2016-12-04,1.9190023176070077,1.4693809556946853,1.447030342985292e-28,0.0,1.447030342985292e-28
2016-12-05,1.9267163825968165,1.7103922932475724,1.309217929367645e-28,0.0,1.309217929367645e-28
2016-12-06,1.933695774730453,1.7379739796049465,1.1845305075231074e-28,0.0,1.1845305075231074e-28
2016-12-07,2.7019152247561244,1.7629288386901896,1.0717180782351925e-28,0.0,1.0717180782351925e-28
2016-12-08,2.4445899652555414,1.690268949291124,9.696496898318408e-29,0.0,9.696496898318408e-29
2016-12-09,2.878438539993109,1.9102433350729218,8.773021003240465e-29,0.0,8.773021003240465e-29
2016-12-10,2.6043015361842414,1.7283153983993103,7.937495193408039e-29,0.0,7.937495193408039e-29
2016-12-11,2.356272818452409,1.5637139318850903,7.181543270226322e-29,0.0,7.181543270226322e-29
2016-12-12,4.036627788123608,1.7957411764674627,6.497586768300005e-29,0.0,6.497586768300005e-29
2016-12-13,3.937901332111836,1.9104324929943708,5.878768980842862e-29,0.0,5.878768980842862e-29
2016-12-14,4.229529776672614,2.014200826994907,5.31888622076259e-29,0.0,5.31888622076259e-29
2016-12-15,4.207669797941889,1.917610272043011,4.81232562830901e-29,0.0,4.81232562830901e-29
2016-12-16,4.473606007661709,2.0206950080389148,4.3540089018033904e-29,0.0,4.3540089018033904e-29
2016-12-17,4.333262578360594,1.9234859596542564,3.9393413873459244e-29,0.0,3.9393413873459244e-29
2016-12-18,3.9205709042310133,1.7402968206395653,3.564166017122503e-29,0.0,3.564166017122503e-29
2016-12-19,4.118611770494726,1.57455426629294,3.2247216345394074e-29,0.0,3.2247216345394074e-29
2016-12-20,3.8216011256857048,1.9007871933126599,2.917605288392797e-29,0.0,2.917605288392797e-29
2016-12-21,3.7433533994299233,1.8149979368066922,2.6397381180696736e-29,0.0,2.6397381180696736e-29
2016-12-22,3.482081647103264,1.8326171809203406,2.3883344877773238e-29,0.0,2.3883344877773238e-29
2016-12-23,3.245692918807715,1.6580822113088796,2.1608740603699597e-29,0.0,2.1608740603699597e-29
2016-12-24,2.9365793074926945,1.5001696197556529,1.955076530810916e-29,0.0,1.955076530810916e-29
2016-12-25,2.6569050877314857,1.3572963226360668,1.7688787659717813e-29,0.0,1.7688787659717813e-29
2016-12-26,2.68958079366182,1.5137442919088224,1.6004141215935165e-29,0.0,1.6004141215935165e-29
2016-12-27,2.433430241884504,1.5600543593460774,1.4479937290608006e-29,0.0,1.4479937290608006e-29
2016-12-28,3.0588178378955035,1.4114777536940701,1.3100895643883434e-29,0.0,1.3100895643883434e-29
2016-12-29,3.148454234286408,1.3722893961993967,1.1853191296846917e-29,0.0,1.1853191296846917e-29
2016-12-30,3.3247919262591314,1.4320713584661209,1.0724315935242448e-29,0.0,1.0724315935242448e-29
2016-12-31,3.0081450761392143,1.295683610040776,9.702952512838406e-30,0.0,9.702952512838406e-30
2017-01-01,2.7216550688878605,1.1722851709892737,8.778861797329986e-30,0.0,8.778861797329986e-30
2017-01-02,2.4624498242318738,1.0606389642283904,7.942779721393797e-30,0.0,7.942779721393797e-30
2017-01-03,2.2279307933526478,0.9596257295399723,7.186324509832483e-30,0.0,7.186324509832483e-30
2017-01-04,2.2062230987476337,0.8682328029171178,6.501912651753199e-30,0.0,6.501912651753199e-30
2017-01-05,1.996106613152621,0.8807820597821542,5.8826828753957515e-30,0.0,5.8826828753957515e-30
2017-01-06,2.186953602376181,0.9873742445648062,5.322427363453299e-30,0.0,5.322427363453299e-30
2017-01-07,1.9786723069117826,1.0838147927014914,4.8155295193148894e-30,0.0,4.8155295193148894e-30
2017-01-08,1.8854654205392318,0.9805943362537303,4.356907660332519e-30,0.0,4.356907660332519e-30
2017-01-09,2.563040142392638,1.077680589943851,3.941964073634184e-30,0.0,3.941964073634184e-30
2017-01-10,2.795131557402863,1.070282438520627,0.09523809523809523,0.0,3.566538923764262e-30
2017-01-11,2.8146428376502093,0.9683507777091388,0.08616780045351473,0.0,0.09523809523809523
2017-01-12,2.546581615016856,0.8761268941177922,0.0779613432674657,0.0,0.08616780045351473
