date,ReviewComment
2016-08-25,1.43
2016-08-26,1.3
2016-08-27,1.3
2016-08-28,1.3
2016-08-29,1.3
2016-08-30,1.3
2016-08-31,1.3
2016-09-01,1.17
2016-09-02,1.37
2016-09-03,1.37
2016-09-04,1.37
2016-09-05,1.47
2016-09-06,1.5
2016-09-07,1.5
2016-09-08,1.6
2016-09-09,1.6
2016-09-10,1.6
2016-09-11,1.6
2016-09-12,1.6
2016-09-13,1.7
2016-09-14,1.87
2016-09-15,2.3
2016-09-16,2.3
2016-09-17,1.67
2016-09-18,1.6
2016-09-19,1.6
2016-09-20,1.6
2016-09-21,1.8
2016-09-22,1.87
2016-09-23,1.57
2016-09-24,1.57
2016-09-25,1.57
2016-09-26,1.57
2016-09-27,1.6
2016-09-28,1.6
2016-09-29,1.63
2016-09-30,1.63
2016-10-01,1.63
2016-10-02,1.43
2016-10-03,1.43
2016-10-04,1.6
2016-10-05,2.13
2016-10-06,2.1
2016-10-07,2.13
2016-10-08,1.9
2016-10-09,1.9
2016-10-10,1.9
2016-10-11,1.9
2016-10-12,1.9
2016-10-13,2.73
2016-10-14,2.83
2016-10-15,2.73
2016-10-16,2.73
2016-10-17,2.73
2016-10-18,3.13
2016-10-19,3.17
2016-10-20,3.63
2016-10-21,4.47
2016-10-22,4.4
2016-10-23,4.53
2016-10-24,6.0
2016-10-25,6.03
2016-10-26,6.03
2016-10-27,6.0
2016-10-28,6.17
2016-10-29,6.2
2016-10-30,6.2
2016-10-31,6.27
2016-11-01,6.63
2016-11-02,6.67
2016-11-03,7.1
2016-11-04,6.47
2016-11-05,6.87
2016-11-06,6.83
2016-11-07,6.83
2016-11-08,6.83
2016-11-09,7.5
2016-11-10,8.17
2016-11-11,8.33
2016-11-12,7.4
2016-11-13,7.13
2016-11-14,6.8
2016-11-15,7.33
2016-11-16,7.47
2016-11-17,7.17
2016-11-18,7.17
2016-11-19,6.73
2016-11-20,5.7
2016-11-21,5.73
2016-11-22,5.77
2016-11-23,4.6
2016-11-24,4.67
2016-11-25,4.7
2016-11-26,4.7
2016-11-27,4.6
2016-11-28,4.77
2016-11-29,5.27
2016-11-30,5.5
2016-12-01,5.47
2016-12-02,5.97
2016-12-03,5.43
2016-12-04,5.5
2016-12-05,6.33
2016-12-06,6.77
2016-12-07,6.77
2016-12-08,6.77
2016-12-09,6.4
2016-12-10,5.77
2016-12-11,5.6
2016-12-12,5.67
2016-12-13,6.2
2016-12-14,6.73
2016-12-15,6.27
2016-12-16,6.33
2016-12-17,6.23
2016-12-18,6.33
2016-12-19,6.47
2016-12-20,6.9
2016-12-21,7.07
2016-12-22,6.9
2016-12-23,6.7
2016-12-24,6.6
2016-12-25,6.57
2016-12-26,6.57
2016-12-27,6.57
2016-12-28,6.33
2016-12-29,5.83
2016-12-30,5.53
2016-12-31,5.2
