date,openIssue
2015-01-01,2.0
2015-01-02,2.095238095238096
2015-01-03,2.467120181405896
2015-01-04,2.5178706403196203
2015-01-05,3.1352162936225136
2015-01-06,3.12233855137275
2015-01-07,3.301163451242012
2015-01-08,3.558195503504677
2015-01-09,3.981224503170899
2015-01-10,4.554441217154623
2015-01-11,4.596875386949421
2015-01-12,4.5400301120018565
2015-01-13,4.96478914895406
2015-01-14,5.444333039529864
2015-01-15,5.6877298929079725
2015-01-16,5.812707998345309
2015-01-17,5.830545331836232
2015-01-18,6.227636252613734
2015-01-19,5.825004228555283
2015-01-20,6.032146682978589
2015-01-21,6.5052755703139615
2015-01-22,7.219058849331679
2015-01-23,7.198196101776282
2015-01-24,6.893605996845208
2015-01-25,6.713262568574236
2015-01-26,6.93104708585288
2015-01-27,7.318566411009749
2015-01-28,7.288226752818344
2015-01-29,7.070300395407074
2015-01-30,7.063605119654019
2015-01-31,6.771833203496493
2015-02-01,6.603087184115875
2015-02-02,6.9266026903905535
2015-02-03,6.743116719877167
2015-02-04,6.481867508460294
2015-02-05,6.912165840987885
2015-02-06,6.825292903750943
2015-02-07,6.4609792938699
2015-02-08,6.226600313501338
2015-02-09,6.014543140786925
2015-02-10,6.58458665118817
2015-02-11,7.1955783986940585
2015-02-12,7.272189979770815
2015-02-13,7.151029029316451
2015-02-14,6.8509310265244086
2015-02-15,6.769889976379226
2015-02-16,7.077519502438348
2015-02-17,7.451089073634695
2015-02-18,7.312890114240915
2015-02-19,7.568805341456066
2015-02-20,7.419395308936441
2015-02-21,7.188976708085352
2015-02-22,6.885264640648652
2015-02-23,7.086668008205923
2015-02-24,7.459366293138692
2015-02-25,7.510855217601674
2015-02-26,7.081249958782466
2015-02-27,7.26398805794604
2015-02-28,6.762655861951179
2015-03-01,6.499545779860592
2015-03-02,6.642446181778631
2015-03-03,6.486022735894952
2015-03-04,6.154020570571624
2015-03-05,5.948875754326707
2015-03-06,5.8585066348670205
2015-03-07,5.776744098213019
2015-03-08,5.607530374573685
2015-03-09,5.4544322436619055
