date,IssueComment,openIssue,openPR,ReviewComment,mergePR
2020-02-15,2.6919910767879855,1.7136484490798112,2.0488020760764734,1.6365439247604145,2.1947982008895863
2020-02-16,2.6627308164048866,1.6177829582638403,2.0412052086851524,1.7476506899225224,2.170344740377632
2020-02-17,2.504733386498555,1.5285288806075918,2.0061229355891106,1.6671143330686675,2.115447034289139
2020-02-18,2.467466630621266,1.4101639346175576,1.8614228192280322,1.6330167824969837,1.967943303509139
2020-02-19,2.432769995838962,1.4410273762119796,1.7547113488304606,1.5195016375871222,1.8948736260755918
2020-02-20,2.4370776656052024,1.3286970167319874,1.767396600559554,1.5569111350732312,1.7947125456118216
2020-02-21,2.376271074519675,1.435711510386951,1.8352256625293677,1.7143943915404989,1.8942432726442195
2020-02-22,2.317603318149093,1.4648130502041736,1.9263861857502125,1.7588052968311219,2.019040502734506
2020-02-23,2.319393107929973,1.3861086213796265,1.8432038107724749,1.677499656742191,1.9745775716558835
2020-02-24,2.37336151133893,1.3405413371708488,1.7877654801341245,1.6631281643391482,1.9228533274685309
2020-02-25,2.2510111994520705,1.2704073713141169,1.714143153819565,1.547536372405689,1.8528933035550252
2020-02-26,2.137098840109133,1.1698439087236325,1.6175889017260254,1.4399164281917787,1.7234967266187575
2020-02-27,2.0101216865860394,1.1114821793115364,1.5557028911637487,1.3397185490960688,1.6351547426692519
2020-02-28,2.0069660824268545,1.1982106846164524,1.5541035365174585,1.3282000181087024,1.713558764982394
2020-02-29,2.040639539324965,1.243691591728192,1.5246051545978254,1.235706719018722,1.6901635399556412
2020-03-01,1.9255449561137996,1.1449705966953576,1.4411224886575096,1.1904768429168529,1.6362510875947485
2020-03-02,1.8497691588091154,1.053057946147546,1.5034438859233423,1.2914622803276457,1.682448808783941
2020-03-03,1.716456821672644,0.9674840990857905,1.3934112902288687,1.201502618326014,1.5648070245905068
2020-03-04,1.5975686435620533,0.8878118966489837,1.2909671494098762,1.1177470709451844,1.4552784668931713
2020-03-05,1.4764192406675312,0.8489006508282426,1.1955881217508142,1.039767768211309,1.3533036028301348
2020-03-06,1.3636249690071138,0.777406617236784,1.106786958068239,1.0693777853621202,1.3226228702710014
2020-03-07,1.2743002268554429,0.7461095286168842,1.0241100125706692,0.9947342954270766,1.261927359173065
2020-03-08,1.3218909302638853,0.716970859901805,1.0591722357583848,1.1909883684216651,1.2696791276504038
2020-03-09,1.3790882350209501,0.8309070424073921,1.1288287003372468,1.2773368943632186,1.3354200502474356
2020-03-10,1.3985313602831373,0.8311865912582191,1.1286596174645251,1.2701205464608762,1.3059726661422812
2020-03-11,1.457354460120982,0.869232205840724,1.2965581610422396,1.3480913540438753,1.342817518371521
2020-03-12,1.476630119427222,0.9726676058677651,1.340840184342935,1.2542262386825036,1.3771213463090894
2020-03-13,1.4579649897349907,1.0085129780904414,1.3260496198146483,1.2486037291029692,1.4090593930095838
2020-03-14,1.5194137675283645,1.0318101636869992,1.4803350597820095,1.3375495171257858,1.535186889186964
2020-03-15,1.5725152519954626,1.05601966982614,1.5269478111293378,1.4218212762559888,1.5849119810443897
2020-03-16,1.6413810398708275,1.1113068538199697,1.6673782034198241,1.4046404882231105,1.666781021400626
2020-03-17,1.74210889624938,1.1980474505380974,1.7421050858820328,1.481364957059716,1.7120207545967325
2020-03-18,1.8020804661246768,1.243539615172482,1.7836690626496225,1.603173719994286,1.7587306049258344
2020-03-19,1.7818913038984967,1.1800954232466723,1.7943572306670497,1.6749672221211207,1.7964814628508141
2020-03-20,1.8153965450939835,1.262091980693993,1.916345594023901,1.6812126677691048,1.8958901955908676
2020-03-21,1.8884327179249811,1.2679009592144437,1.9458929840230859,1.687027393027573,1.859920389142841
2020-03-22,2.017513232968588,1.2733093185265876,2.0854399333629527,1.6515565279759647,1.9434787766861104
2020-03-23,2.1595464276211076,1.3136110095065936,2.1633456324879816,1.5367627799296215,2.0648804547735082
2020-03-24,2.1042440309829256,1.3863995954877124,2.147849209482074,1.4503281294808754,2.0172561476921955
2020-03-25,2.1573596875457204,1.3483693130916208,2.1614308328979366,1.607861121133852,2.1014390400983607
2020-03-26,2.0865174863460894,1.4187607746875652,2.0620384822548385,1.516523136808952,2.051293451270507
2020-03-27,2.0519421826383493,1.3784986868294147,2.025519431671232,1.4519266112043085,2.0046061789135394
2020-03-28,1.9674493352285234,1.3057469727203683,1.9915189363002883,1.3917850183999856,1.9611387184432594
2020-03-29,2.1771920135826903,1.4294583660164137,2.0158819578666187,1.4175602712011512,1.9527997049965697
2020-03-30,2.2357371842749907,1.4237248352042837,2.150602081424173,1.3393464834233344,2.0414278693127783
2020-03-31,2.285014552247905,1.4183867203102316,2.107975196415095,1.4300650490750593,2.027551673047501
2020-04-01,2.463142943777047,1.4839493952014444,2.208334734547943,1.391873437598189,2.0467631469640897
2020-04-02,2.6254375511464514,1.580256828272308,2.273763597629576,1.5592784408513278,2.128911073903228
2020-04-03,2.7812092526343943,1.676219926901045,2.363689786048395,1.7107577813118533,2.2260490708679725
2020-04-04,2.9241833548666993,1.653468357407216,2.4404118364709206,1.8474097805516707,2.3130453215787066
2020-04-05,3.0558028299748297,1.7368253160685776,2.5178447097723327,1.9782879124439,2.3768289606133886
2020-04-06,3.170499792792178,1.810654984463913,2.5709310554763913,2.1089009465835264,2.444246400772778
2020-04-07,3.268694141026101,1.878133440091846,2.667371930922927,2.126104503250492,2.503571788250941
2020-04-08,3.363478739719997,1.9384391861272308,2.6171150735421955,2.203448469896043,2.5542156709633996
2020-04-09,3.4479906090094463,1.994585915194658,2.6553525222353325,2.3083120460348727,2.6002193474263
2020-04-10,3.528915589837715,2.04560094455178,2.691953238629706,2.4103241415599728,2.6763285723592016
2020-04-11,3.602204814214462,2.103173788012276,2.723028768301489,2.5038407567674854,2.711615620049132
2020-04-12,3.671747160508999,2.1215097685792097,2.7809708187180338,2.5894477868517276,2.7800423434218384
2020-04-13,3.7279010037044427,2.032782232866463,2.801905872422052,2.664770393672246,2.807029192562198
2020-04-14,3.6481194983584984,1.9854401595129505,2.6863521569917577,2.541426689464536,2.7724835961674286
2020-04-15,3.5686099610544266,1.8708304128050395,2.6908049736903847,2.4879163097784915,2.67605907243826
2020-04-16,3.557346297003434,1.869923752455497,2.638932044394656,2.478980875880287,2.6826765892500912
2020-04-17,3.410874114113975,1.7632806545101687,2.506608575717301,2.3071233797026114,2.6245763433339646
2020-04-18,3.332035713225635,1.6639922529748632,2.355401535906676,2.3719832859031884,2.5383523198002074
2020-04-19,3.1383397343990858,1.536285005442258,2.242631895400906,2.4038969091203914,2.393813398389911
2020-04-20,3.0364551700489875,1.5231841201869667,2.2776861094506264,2.237217617546846,2.3877654429725403
2020-04-21,3.014819993746702,1.510986744259626,2.1982854811218093,2.082033449530097,2.2857425145415173
2020-04-22,2.900533213237789,1.4643642447068506,2.1523700857887564,1.9579939253158012,2.222886341269308
2020-04-23,2.841200122325987,1.4914897338813211,2.0816119418504133,1.9651625753723465,2.1643650764986297
2020-04-24,2.697045488128131,1.375679211803443,1.9597150147202633,1.828740824057287,2.0456183787643054
2020-04-25,2.6046741907653264,1.3736545881784146,1.8742340998135565,1.7017274693846458,1.9993224907181102
2020-04-26,2.4716014850379437,1.265970627873151,1.8506670756052108,1.5834736564135659,1.95621942253717
2020-04-27,2.3633968215135805,1.16571314758894,1.8147206996143455,1.55514442836982,2.0124810531352835
