date,mergePR
2016-03-13,0.859381001327106
2016-03-14,0.8657667825245208
2016-03-15,0.8833428552009758
2016-03-16,0.9134006023279816
2016-03-17,0.956129672901464
2016-03-18,1.0105195658116648
2016-03-19,1.074386552835544
2016-03-20,1.144525508670425
2016-03-21,1.2169735785977294
2016-03-22,1.287361246118074
2016-03-23,1.3513173755735717
2016-03-24,1.40488907440025
2016-03-25,1.4449353029734495
2016-03-26,1.4694552422494287
2016-03-27,1.4778183081508365
2016-03-28,1.470871808136767
2016-03-29,1.450913691022531
2016-03-30,1.421530543415349
2016-03-31,1.3873137159517606
2016-04-01,1.3534780018239814
2016-04-02,1.325416539072665
2016-04-03,1.3082316904050697
2016-04-04,1.3062839999923253
2016-04-05,1.3227997256544872
2016-04-06,1.3595720649472205
2016-04-07,1.4167825626952342
2016-04-08,1.4929581404388217
2016-04-09,1.5850667852404452
2016-04-10,1.6887423584990973
2016-04-11,1.798617424615422
2016-04-12,1.908733537485411
2016-04-13,2.012991932540426
2016-04-14,2.105604633271731
2016-04-15,2.18150682727335
2016-04-16,2.2366958649092084
2016-04-17,2.26846990038791
2016-04-18,2.27554924621657
2016-04-19,2.2580749415688905
2016-04-20,2.2174907146998666
2016-04-21,2.156325309783639
2016-04-22,2.077901010616628
2016-04-23,1.986000290393687
2016-04-24,1.884525293639068
2016-04-25,1.7771840939539358
2016-04-26,1.667233504723748
2016-04-27,1.5573011234427387
2016-04-28,1.4493000278022647
2016-04-29,1.3444390892200664
2016-04-30,1.2433213166771333
2016-05-01,1.1461130840462703
2016-05-02,1.052759514859778
2016-05-03,0.9632164814281824
2016-05-04,0.8776681176089973
2016-05-05,0.7967006083598637
2016-05-06,0.7214081140689809
2016-05-07,0.6534144886379175
2016-05-08,0.5948041495895867
2016-05-09,0.5479660455708046
2016-05-10,0.5153650293176886
2016-05-11,0.4992639805359609
2016-05-12,0.5014267534367104
2016-05-13,0.5228356908746697
2016-05-14,0.5634575963573197
2016-05-15,0.6220885840724545
2016-05-16,0.696301400717149
2016-05-17,0.782509243320125
2016-05-18,0.8761486875741751
2016-05-19,0.9719722003490818
2016-05-20,1.0644290457752408
2016-05-21,1.148103394850286
2016-05-22,1.2181711645928808
2016-05-23,1.2708333509841507
2016-05-24,1.3036838587645738
2016-05-25,1.315974167565942
2016-05-26,1.3087453064313816
2016-05-27,1.2848088593564058
2016-05-28,1.2485720968362335
2016-05-29,1.205716598678141
2016-05-30,1.162753564013626
2016-05-31,1.126491071079902
2016-06-01,1.103457668041741
2016-06-02,1.0993319194902196
2016-06-03,1.1184283234536012
2016-06-04,1.1632861835089692
2016-06-05,1.2343998357649626
2016-06-06,1.3301167716746864
2016-06-07,1.4467157018616423
2016-06-08,1.578660773878266
2016-06-09,1.719012432703683
2016-06-10,1.8599612511006445
2016-06-11,1.9934397844999172
2016-06-12,2.1117601945457847
2016-06-13,2.2082227513415837
2016-06-14,2.27764265189181
2016-06-15,2.3167497056166155
2016-06-16,2.324426712737796
2016-06-17,2.301766779316247
2016-06-18,2.251946053691658
2016-06-19,2.1799249333876314
2016-06-20,2.0920061401379426
2016-06-21,1.995290760265993
2016-06-22,1.8970822071039135
2016-06-23,1.8042922471567455
2016-06-24,1.7229023464346338
2016-06-25,1.6575277209881585
2016-06-26,1.6111211737563778
2016-06-27,1.5848400503299775
2016-06-28,1.5780837645457335
2016-06-29,1.588692856195763
2016-06-30,1.6132850378194703
2016-07-01,1.647690668494303
2016-07-02,1.687440829988415
2016-07-03,1.7282565876617426
2016-07-04,1.7664885596752826
2016-07-05,1.7994615603378266
2016-07-06,1.8256892943963865
2016-07-07,1.8449378734706128
2016-07-08,1.8581329561456887
2016-07-09,1.8671219965777617
2016-07-10,1.8743187557443013
2016-07-11,1.8822702948171048
2016-07-12,1.893195775134933
2016-07-13,1.9085505469484871
2016-07-14,1.9286677043941736
2016-07-15,1.9525225322094413
2016-07-16,1.9776536242075908
2016-07-17,2.000258963003735
2016-07-18,2.015467366116237
2016-07-19,2.017767146520553
2016-07-20,2.00155643589524
2016-07-21,1.9617651399103249
2016-07-22,1.8944884624701996
2016-07-23,1.7975674842898277
2016-07-24,1.6710540353154129
2016-07-25,1.517505102845868
2016-07-26,1.3420657094849922
2016-07-27,1.1523174562634193
2016-07-28,0.9578911651084582
2016-07-29,0.7698643487285236
2016-07-30,0.5999855045887802
2016-07-31,0.4597854272988078
2016-08-01,0.3596490429356703
2016-08-02,0.3079282769450843
2016-08-03,0.3101763092878615
2016-08-04,0.3685760239742093
2016-08-05,0.4816209823741669
2016-08-06,0.6440869526487628
2016-08-07,0.8473075914043585
2016-08-08,1.0797414054419854
2016-08-09,1.3277909719275092
2016-08-10,1.5768119484017895
2016-08-11,1.812230859154639
2016-08-12,2.0206788107418308
2016-08-13,2.191044411435863
2016-08-14,2.3153538008833587
2016-08-15,2.389398634104844
2016-08-16,2.413053150027491
2016-08-17,2.3902474461492957
2016-08-18,2.3285935842553074
2016-08-19,2.2386916099320864
2016-08-20,2.133171282775924
2016-08-21,2.025549685903489
2016-08-22,1.929002649026196
2016-08-23,1.85515736030336
2016-08-24,1.8130136493807216
2016-08-25,1.8080920016893236
2016-08-26,1.8418880622875824
2016-08-27,1.911687659403316
2016-08-28,2.0107653641686585
2016-08-29,2.128955953502143
2016-08-30,2.253554789049614
2016-08-31,2.3704730237230973
2016-09-01,2.465549419453477
2016-09-02,2.5259046445129254
2016-09-03,2.5412177677731917
2016-09-04,2.504808996520936
2016-09-05,2.414427318230884
2016-09-06,2.272665501183796
2016-09-07,2.086955956045674
2016-09-08,1.869136666246624
2016-09-09,1.6346137173532709
2016-09-10,1.4011826660147833
2016-09-11,1.1876019526202264
2016-09-12,1.0120350129878817
2016-09-13,0.8904915332958571
2016-09-14,0.835401079835165
2016-09-15,0.8544437186674715
2016-09-16,0.94974279995421
2016-09-17,1.1174963402437277
2016-09-18,1.348087736205713
2016-09-19,1.6266768532850016
2016-09-20,1.9342321948665584
2016-09-21,2.24892730290952
2016-09-22,2.547792994153624
2016-09-23,2.808494235430472
2016-09-24,3.0110884206683832
2016-09-25,3.139621641270552
2016-09-26,3.1834313474829963
2016-09-27,3.138046669905635
2016-09-28,3.0056097514515225
2016-09-29,2.794780085124539
2016-09-30,2.5201258500511057
2016-10-01,2.2010480819066465
2016-10-02,1.8603217038983808
2016-10-03,1.5223687839029647
2016-10-04,1.2114012512145635
2016-10-05,0.9495808805527018
2016-10-06,0.7553427626296816
2016-10-07,0.6420148863354237
2016-10-08,0.6168420239060449
2016-10-09,0.6804889113041285
2016-10-10,0.8270585533735056
2016-10-11,1.0446196457131611
2016-10-12,1.3161960860687936
2016-10-13,1.62113474782624
2016-10-14,1.9367381263638863
2016-10-15,2.24002853058785
2016-10-16,2.5095017302943687
2016-10-17,2.7267309824755737
2016-10-18,2.877696746476144
2016-10-19,2.953741806615437
2016-10-20,2.9520837724802265
2016-10-21,2.875854211460798
2016-10-22,2.73367279159392
2016-10-23,2.53880247568414
2016-10-24,2.307964887309004
2016-10-25,2.059920784009932
2016-10-26,1.8139371043597043
2016-10-27,1.5882681103570322
2016-10-28,1.3987734444365876
2016-10-29,1.2577811016393103
2016-10-30,1.1732798708757206
2016-10-31,1.1484959172285325
2016-11-01,1.1818745530191932
2016-11-02,1.2674538297492135
2016-11-03,1.3955843237962138
2016-11-04,1.5539220752106386
2016-11-05,1.728601274331241
2016-11-06,1.905481511977259
2016-11-07,2.0713619679869923
2016-11-08,2.2150617312673493
2016-11-09,2.328280640662588
2016-11-10,2.406177023332757
2016-11-11,2.4476253528847427
2016-11-12,2.4551456766883555
2016-11-13,2.43452507940504
2016-11-14,2.394176985211424
2016-11-15,2.344304617588715
2016-11-16,2.2959488128730245
2016-11-17,2.260006649044475
2016-11-18,2.246305746774572
2016-11-19,2.2628100847420853
2016-11-20,2.315017858094552
2016-11-21,2.4055919417282388
2016-11-22,2.5342409073719043
2016-11-23,2.6978454622519155
2016-11-24,2.8908037662598973
2016-11-25,3.105551247396275
2016-11-26,3.333197769419764
2016-11-27,3.5642182751195315
2016-11-28,3.7891326895420208
2016-11-29,3.999116652933976
2016-11-30,4.186495717520405
2016-12-01,4.345090659601202
2016-12-02,4.470398864486715
2016-12-03,4.559614504883501
2016-12-04,4.611506638052217
2016-12-05,4.626187772134009
2016-12-06,4.604814625927839
2016-12-07,4.549266925685906
2016-12-08,4.461848882379403
2016-12-09,4.345051763561267
2016-12-10,4.201405521990819
2016-12-11,4.03343400238594
2016-12-12,3.843713348573374
2016-12-13,3.635018544534867
2016-12-14,3.410530179978281
2016-12-15,3.174063969916008
2016-12-16,2.9302803683071166
2016-12-17,2.684831431120261
2016-12-18,2.444407014686822
2016-12-19,2.2166520153379463
2016-12-20,2.0099397440435376
2016-12-21,1.8330023557227173
2016-12-22,1.6944359101342898
2016-12-23,1.602113403270937
2016-12-24,1.562552299807442
2016-12-25,1.5802922618877246
2016-12-26,1.6573428170299558
2016-12-27,1.7927590273163296
2016-12-28,1.982395749956924
2016-12-29,2.2188783158306222
2016-12-30,2.491810423058418
2016-12-31,2.7882202087974464
