date,IssueComment
2015-10-14,204.0
2015-10-15,162.0
2015-10-16,203.0
2015-10-17,98.0
2015-10-18,168.0
2015-10-19,221.0
2015-10-20,163.0
2015-10-21,134.0
2015-10-22,80.0
2015-10-23,115.0
2015-10-24,52.0
2015-10-25,81.0
2015-10-26,97.0
2015-10-27,180.0
2015-10-28,112.0
2015-10-29,140.0
2015-10-30,136.0
2015-10-31,119.0
2015-11-01,159.0
2015-11-02,115.0
2015-11-03,117.0
2015-11-04,177.0
2015-11-05,162.0
2015-11-06,96.0
2015-11-07,44.0
2015-11-08,122.0
2015-11-09,116.0
2015-11-10,88.0
2015-11-11,152.0
2015-11-12,114.0
2015-11-13,85.0
2015-11-14,39.0
2015-11-15,78.0
2015-11-16,114.0
2015-11-17,166.0
2015-11-18,145.0
2015-11-19,180.0
2015-11-20,134.0
2015-11-21,122.0
2015-11-22,81.0
2015-11-23,92.0
2015-11-24,183.0
2015-11-25,171.0
2015-11-26,191.0
2015-11-27,74.0
2015-11-28,60.0
2015-11-29,73.0
2015-11-30,90.0
2015-12-01,71.0
2015-12-02,109.0
2015-12-03,92.0
2015-12-04,194.0
2015-12-05,89.0
2015-12-06,159.0
2015-12-07,156.0
2015-12-08,130.0
2015-12-09,130.0
2015-12-10,137.0
2015-12-11,111.0
2015-12-12,104.0
2015-12-13,104.0
2015-12-14,114.0
2015-12-15,181.0
2015-12-16,130.0
2015-12-17,107.0
2015-12-18,151.0
2015-12-19,103.0
2015-12-20,88.0
2015-12-21,68.0
2015-12-22,101.0
2015-12-23,117.0
2015-12-24,72.0
2015-12-25,132.0
2015-12-26,110.0
2015-12-27,80.0
2015-12-28,123.0
2015-12-29,127.0
2015-12-30,86.0
2015-12-31,105.0
2016-01-01,62.0
2016-01-02,71.0
2016-01-03,150.0
2016-01-04,142.0
2016-01-05,150.0
2016-01-06,180.0
2016-01-07,117.0
2016-01-08,120.0
2016-01-09,203.0
2016-01-10,151.0
2016-01-11,150.0
2016-01-12,130.0
2016-01-13,66.0
2016-01-14,130.0
2016-01-15,134.0
2016-01-16,94.0
2016-01-17,126.0
2016-01-18,134.0
2016-01-19,157.0
2016-01-20,109.0
2016-01-21,87.0
2016-01-22,104.0
2016-01-23,79.0
2016-01-24,66.0
2016-01-25,186.0
2016-01-26,152.0
2016-01-27,94.0
2016-01-28,101.0
2016-01-29,130.0
2016-01-30,89.0
2016-01-31,124.0
2016-02-01,101.0
2016-02-02,140.0
2016-02-03,179.0
2016-02-04,113.0
2016-02-05,164.0
2016-02-06,77.0
2016-02-07,57.0
2016-02-08,79.0
2016-02-09,147.0
2016-02-10,109.0
2016-02-11,164.0
2016-02-12,115.0
2016-02-13,234.0
2016-02-14,82.0
2016-02-15,151.0
2016-02-16,136.0
2016-02-17,154.0
2016-02-18,162.0
2016-02-19,151.0
2016-02-20,93.0
2016-02-21,133.0
2016-02-22,116.0
2016-02-23,91.0
2016-02-24,102.0
2016-02-25,115.0
2016-02-26,111.0
2016-02-27,63.0
2016-02-28,79.0
2016-02-29,66.0
2016-03-01,83.0
2016-03-02,109.0
2016-03-03,90.0
2016-03-04,48.0
2016-03-05,64.0
2016-03-06,40.0
2016-03-07,120.0
2016-03-08,76.0
2016-03-09,114.0
2016-03-10,128.0
2016-03-11,119.0
2016-03-12,30.0
2016-03-13,102.0
2016-03-14,156.0
2016-03-15,94.0
2016-03-16,81.0
2016-03-17,156.0
2016-03-18,96.0
2016-03-19,102.0
2016-03-20,117.0
2016-03-21,63.0
2016-03-22,84.0
2016-03-23,97.0
2016-03-24,64.0
2016-03-25,94.0
2016-03-26,45.0
2016-03-27,33.0
2016-03-28,60.0
2016-03-29,63.0
2016-03-30,49.0
2016-03-31,88.0
2016-04-01,70.0
2016-04-02,183.0
2016-04-03,95.0
2016-04-04,86.0
2016-04-05,34.0
2016-04-06,13.0
2016-04-07,41.0
2016-04-08,44.0
2016-04-09,19.0
2016-04-10,52.0
2016-04-11,10.0
2016-04-12,5.0
2016-04-13,6.0
2016-04-14,5.0
2016-04-15,4.0
2016-04-16,7.0
2016-04-17,24.0
2016-04-18,20.0
2016-04-19,16.0
2016-04-20,4.0
2016-04-21,11.0
2016-04-22,5.0
2016-04-24,2.0
2016-04-25,3.0
2016-04-26,2.0
2016-04-27,6.0
2016-04-28,11.0
2016-04-29,11.0
2016-04-30,1.0
2016-05-01,2.0
2016-05-02,6.0
2016-05-03,132.0
2016-05-04,14.0
2016-05-05,19.0
2016-05-06,34.0
2016-05-07,7.0
2016-05-08,4.0
2016-05-10,1.0
2016-05-11,5.0
2016-05-12,3.0
2016-05-13,6.0
2016-05-14,0.0
2016-05-18,3.0
2016-05-19,1.0
2016-05-20,1.0
2016-05-21,3.0
2016-05-22,8.0
2016-05-23,1.0
2016-05-24,5.0
2016-05-25,1.0
2016-05-26,5.0
2016-05-27,6.0
2016-05-28,37.0
2016-05-29,3.0
2016-05-30,1.0
2016-05-31,4.0
2016-06-01,6.0
2016-06-02,10.0
2016-06-03,7.0
2016-06-04,0.0
2016-06-05,11.0
2016-06-06,3.0
2016-06-07,5.0
2016-06-08,4.0
2016-06-09,0.0
2016-06-10,1.0
2016-06-13,2.0
2016-06-15,2.0
2016-06-16,1.0
2016-06-17,1.0
2016-06-19,3.0
2016-06-20,2.0
2016-06-22,2.0
2016-06-23,5.0
2016-06-25,4.0
2016-06-27,1.0
2016-06-28,1.0
2016-06-29,2.0
2016-06-30,1.0
2016-07-02,1.0
2016-07-05,4.0
2016-07-06,8.0
2016-07-07,5.0
2016-07-08,1.0
2016-07-10,4.0
2016-07-11,2.0
2016-07-14,4.0
2016-07-18,2.0
2016-07-19,4.0
2016-07-20,3.0
2016-08-02,1.0
2016-08-04,1.0
2016-08-08,1.0
2016-08-09,22.0
2016-08-10,99.0
2016-08-11,1.0
2016-08-16,1.0
2016-08-17,1.0
2016-08-18,3.0
2016-08-24,5.0
2016-08-30,1.0
2016-09-08,0.0
2016-09-10,1.0
2016-09-13,1.0
2016-09-14,1.0
2016-09-20,1.0
2016-09-21,0.0
2016-10-07,1.0
2016-10-09,1.0
2016-10-11,0.0
2016-10-15,2.0
2016-10-20,1.0
2016-10-21,1.0
2016-10-30,1.0
2016-11-02,1.0
2016-11-18,1.0
2016-11-27,0.0
2016-11-30,1.0
2016-12-06,0.0
