date,openPR
2015-11-18,9.0
2015-11-19,9.095238095238097
2015-11-20,9.467120181405896
2015-11-21,9.232156354605332
2015-11-22,9.019570035119113
2015-11-23,9.017706222250624
2015-11-24,9.016019915369617
2015-11-25,8.633541828191557
2015-11-26,8.001775939792362
2015-11-27,7.906368707431184
2015-11-28,7.248619306723453
2015-11-29,6.653512706083124
2015-11-30,6.400797210265683
2015-12-01,6.362626047383237
2015-12-02,5.851899757156262
2015-12-03,5.675528351712808
2015-12-04,5.420716127740159
2015-12-05,4.999695544145858
2015-12-06,4.61877215898911
2015-12-07,4.655079572418718
2015-12-08,4.783167232188364
2015-12-09,4.422865591027567
2015-12-10,4.287354582358275
2015-12-11,4.16474938403844
2015-12-12,3.9585827760347785
2015-12-13,3.581574892602895
2015-12-14,3.24047252187881
2015-12-15,2.9318560912236853
2015-12-16,2.8431078920595247
2015-12-17,2.667573807101475
2015-12-18,2.794471539758477
2015-12-19,2.718807583591003
2015-12-20,2.5551116232490028
2015-12-21,2.4070057543681456
2015-12-22,2.4634813968092746
2015-12-23,2.419340311398868
2015-12-24,2.2841650436465946
2015-12-25,2.257101706156443
2015-12-26,2.137377734141544
2015-12-27,1.9338179499375876
2015-12-28,1.940121002324484
2015-12-29,1.755347573531676
2015-12-30,1.6834097093858018
2015-12-31,1.5230849751585829
2016-01-01,1.6637435489530032
2016-01-02,1.5052917823860503
2016-01-03,1.3619306602540455
2016-01-04,1.3274610735631844
2016-01-05,1.2010362094143097
2016-01-06,1.181889903755804
2016-01-07,1.0693289605409655
2016-01-08,1.0627262023942068
2016-01-09,1.0567522783566634
2016-01-10,0.9561092042274574
2016-01-11,0.8650511847772233
2016-01-12,0.8779034528936782
2016-01-13,0.984769790713328
2016-01-14,1.1766964773120585
2016-01-15,1.255106336615672
2016-01-16,1.135572399795132
2016-01-17,1.2178988379098812
2016-01-18,1.482860853347035
2016-01-19,1.341636010171127
2016-01-20,1.4043373425357817
2016-01-21,1.8420195003895168
2016-01-22,1.952303357495277
2016-01-23,1.766369704400489
2016-01-24,1.5981440182671087
2016-01-25,1.7316541117654791
2016-01-26,1.566734672549719
2016-01-27,1.4175218465926032
2016-01-28,1.568234051679022
2016-01-29,1.5141165229476865
2016-01-30,1.750867330286002
2016-01-31,1.6793561559730494
2016-02-01,1.7098936649279972
2016-02-02,1.8327609349348548
2016-02-03,1.6582122744648686
2016-02-04,1.7860015816586907
2016-02-05,1.9016204786435773
2016-02-06,1.9109899568679989
2016-02-07,1.7289909133567607
2016-02-08,1.7548013025608786
2016-02-09,1.6829154642217472
2016-02-10,1.8083520866768188
2016-02-11,1.826604268898074
2016-02-12,1.9383562432887336
2016-02-13,1.84898898202314
2016-02-14,1.6728947932590317
2016-02-15,1.7992857653296
2016-02-16,1.8184014067267809
2016-02-17,1.83569651084804
2016-02-18,2.232296843148226
2016-02-19,2.4006495247531574
2016-02-20,2.457730522395713
2016-02-21,2.223660948834217
2016-02-22,2.202359906088101
2016-02-23,2.1830875340797107
2016-02-24,1.9751744355959289
2016-02-25,1.787062584586793
2016-02-26,1.8073423384356693
2016-02-27,1.6352144966798914
2016-02-28,1.8604321636627588
2016-02-29,1.6832481480758297
2016-03-01,1.5229388006400362
2016-03-02,1.5683732005790805
2016-03-03,1.7047186100477392
2016-03-04,1.9233168376622405
2016-03-05,1.7401438055039318
2016-03-06,1.6696539192654622
2016-03-07,1.5106392602877992
2016-03-08,1.747721235498485
2016-03-09,1.5812715940224389
2016-03-10,1.6211504898298257
2016-03-11,1.6572313955603184
2016-03-12,1.689876024554574
2016-03-13,1.5289354507874715
2016-03-14,1.3833225507124742
2016-03-15,1.34681564112081
2016-03-16,1.694737961014066
2016-03-17,1.6285724409174884
2016-03-18,1.5687083989253463
2016-03-19,1.70502188474198
2016-03-20,1.5426388480998867
2016-03-21,1.7766732435189452
2016-03-22,2.1788948393742835
2016-03-23,2.447571521338637
