date,IssueComment
2016-04-28,167.8252788233921
2016-04-29,172.22287131640238
2016-04-30,157.72545500055452
2016-05-01,144.22779261954932
2016-05-02,140.49181237006843
2016-05-03,134.2544969062524
2016-05-04,134.8016876770855
2016-05-05,127.77295551736309
2016-05-06,128.5564835633285
2016-05-07,118.1225327477734
2016-05-08,110.11086296227118
2016-05-09,116.100304584912
2016-05-10,123.04313271968228
2016-05-11,121.61045341304587
2016-05-12,123.07612451656532
2016-05-13,119.44982694355912
2016-05-14,110.54984342512492
2016-05-15,102.49747738463684
2016-05-16,100.5453366813381
2016-05-17,105.54101890216305
2016-05-18,106.15615995909992
2016-05-19,105.5698590106142
2016-05-20,102.46796767626998
2016-05-21,94.8043517071014
2016-05-22,90.25155630642509
2016-05-23,103.37045570581316
2016-05-24,123.04945992430714
2016-05-25,139.61617802675408
2016-05-26,149.081303928968
2016-05-27,152.78784641192345
2016-05-28,142.99852770602595
2016-05-29,130.80819173402347
2016-05-30,138.15979252125933
2016-05-31,141.66838370971084
2016-06-01,141.31901383259552
2016-06-02,144.05053632472928
2016-06-03,143.85524715094553
2016-06-04,132.91665218418882
2016-06-05,122.82935197617084
2016-06-06,128.65512797844028
2016-06-07,142.21178245668406
2016-06-08,151.1439936512856
2016-06-09,157.60647044640126
2016-06-10,160.3106161181726
2016-06-11,149.51912886882283
2016-06-12,138.0411165956016
2016-06-13,144.03720072935383
2016-06-14,148.50984827893916
2016-06-15,153.889862728564
2016-06-16,163.32892342108173
2016-06-17,164.9166450000263
2016-06-18,151.68648833335715
2016-06-19,139.81158468256123
2016-06-20,140.40095756993637
2016-06-21,141.79134256327578
2016-06-22,153.71597660486856
2016-06-23,152.3144550234525
2016-06-24,151.5226021640761
2016-06-25,143.0918781484498
2016-06-26,134.3212230866927
2016-06-27,143.05253517367436
2016-06-28,160.38086515713394
2016-06-29,179.0112589516926
2016-06-30,184.72447238486475
2016-07-01,182.36976072916332
2016-07-02,172.2393073263859
2016-07-03,158.69270662863485
2016-07-04,166.0553059973363
2016-07-05,183.0976578071138
2016-07-06,188.0407380159601
2016-07-07,187.5606677287258
2016-07-08,215.1263184212281
2016-07-09,203.40000238111116
2016-07-10,189.5523831067196
2016-07-11,200.9283466203653
2016-07-12,209.1256469422353
2016-07-13,217.01844247154625
2016-07-14,219.39763842663703
2016-07-15,222.9788157193383
2016-07-16,207.5522618413061
2016-07-17,190.73776071356264
2016-07-18,181.5246406456043
2016-07-19,178.9032462984039
2016-07-20,179.10293712712735
2016-07-21,175.85503835311522
2016-07-22,172.72598708138997
2016-07-23,160.27589307363854
2016-07-24,147.39247468567297
2016-07-25,149.06938185846602
2016-07-26,155.15801215765973
2016-07-27,157.33343957121596
2016-07-28,158.4445405644335
2016-07-29,151.06887003448747
2016-07-30,139.44326336453628
2016-07-31,128.54390494886616
2016-08-01,122.68258066802176
2016-08-02,132.7128110805911
2016-08-03,137.97825764434432
2016-08-04,145.40889977345438
2016-08-05,153.94138550931586
2016-08-06,148.42315831795244
2016-08-07,138.66857181148077
2016-08-08,159.6525173532445
2016-08-09,168.54275379579263
2016-08-10,164.87201533905048
2016-08-11,160.88420435437902
2016-08-12,163.37142298729532
2016-08-13,150.669382702791
2016-08-14,140.79610815966805
2016-08-15,155.95838357303302
2016-08-16,161.2956803756013
2016-08-17,162.02942510173452
2016-08-18,165.64567033014075
2016-08-19,161.96513029869877
2016-08-20,150.82559407977507
2016-08-21,139.0326803578917
2016-08-22,147.4105203238068
2016-08-23,151.466661245349
2016-08-24,155.3269792219824
2016-08-25,163.20060024846026
2016-08-26,172.32435260574977
2016-08-27,160.29346188139266
2016-08-28,150.5512274164981
2016-08-29,164.78444385302208
2016-08-30,169.85259205749617
2016-08-31,189.29520233773465
2016-09-01,200.60042116271228
2016-09-02,202.25752390912064
2016-09-03,186.518712108252
2016-09-04,172.56454905032322
2016-09-05,171.46316342648294
2016-09-06,177.13333833824646
2016-09-07,183.8825442107944
2016-09-08,191.79849238119493
2016-09-09,211.7224454877478
2016-09-10,197.55840306034324
2016-09-11,186.8385551498344
2016-09-12,194.47297846889776
2016-09-13,206.52317099566943
2016-09-14,211.0447737579866
2016-09-15,207.89765244770217
2016-09-16,205.1454950717305
2016-09-17,191.6078288744229
2016-09-18,182.97851183876355
2016-09-19,197.075796425548
2016-09-20,209.0685777183529
2016-09-21,212.20490364993836
2016-09-22,220.85205568327757
2016-09-23,224.5804313324892
2016-09-24,211.2870569198712
2016-09-25,197.35495626083585
2016-09-26,206.9401985217086
2016-09-27,227.1363700910697
2016-09-28,257.69481103477733
2016-09-29,278.2000671267033
2016-09-30,269.60958454320775
2016-10-01,247.26581458671177
2016-10-02,225.90716557845352
2016-10-03,222.5826736186008
2016-10-04,220.4319427977817
2016-10-05,219.6289006265644
2016-10-06,215.7594815192725
2016-10-07,213.7823880412465
2016-10-08,198.0888272754135
2016-10-09,181.98512943965983
2016-10-10,186.08178377873983
2016-10-11,202.1692329426694
2016-10-12,208.34359171003425
2016-10-13,220.5965829757453
2016-10-14,235.2064322161505
2016-10-15,216.61534343365997
2016-10-16,203.50912024950185
2016-10-17,211.74634689240645
2016-10-18,210.913361474082
2016-10-19,210.6358984765504
2016-10-20,212.38486052640272
2016-10-21,214.6339214286501
2016-10-22,202.66878605449293
2016-10-23,193.0812826207317
2016-10-24,206.6925890378049
2016-10-25,220.055199605633
2016-10-26,236.90708535747743
2016-10-27,254.34450579962245
2016-10-28,253.35931477108696
2016-10-29,232.94414193574536
2016-10-30,215.9970807990077
2016-10-31,225.4259302467213
2016-11-01,221.67107974703356
2016-11-02,223.2262150092208
2016-11-03,227.68086119881883
2016-11-04,226.66363632274084
2016-11-05,213.45757572057505
2016-11-06,198.17590184242505
2016-11-07,216.0639111907655
2016-11-08,225.8673482202164
2016-11-09,222.8323626754339
2016-11-10,225.99118527777352
2016-11-11,227.80154858465224
2016-11-12,213.3442582432568
2016-11-13,196.35909079151807
2016-11-14,204.51536785899253
2016-11-15,211.323428062898
2016-11-16,212.245006342622
2016-11-17,217.74548192903896
2016-11-18,220.05543603103524
2016-11-19,204.81206117093663
2016-11-20,189.4013886784665
2016-11-21,188.31554213766017
2016-11-22,194.38072860074016
2016-11-23,200.2492306387649
2016-11-24,195.3683515303111
2016-11-25,191.33327043218625
2016-11-26,177.5872446767399
2016-11-27,164.48369756466943
2016-11-28,168.437631129939
2016-11-29,177.06261864137338
2016-11-30,187.15189305648067
2016-12-01,190.4707603844349
2016-12-02,191.7592593954411
2016-12-03,179.02028231016098
2016-12-04,167.2088268520504
2016-12-05,177.56989096137897
2016-12-06,197.99180610791427
2016-12-07,225.13544362144623
2016-12-08,241.9796870860704
2016-12-09,239.31495498263516
2016-12-10,221.09448307952704
2016-12-11,202.79977040528635
2016-12-12,206.1521732238305
2016-12-13,208.13768053584664
2016-12-14,206.6007585800517
2016-12-15,210.35306728671344
2016-12-16,217.9384894498836
2016-12-17,208.8014904546566
2016-12-18,194.7251580304036
2016-12-19,200.08466678941275
2016-12-20,206.07660328565916
2016-12-21,205.02168868702492
2016-12-22,194.9243850025464
2016-12-23,185.4077769070657
2016-12-24,171.7498933921071
2016-12-25,159.67847497381118
2016-12-26,149.2329059286863
2016-12-27,142.1631053640495
2016-12-28,135.57614294842574
2016-12-29,130.66412933428995
2016-12-30,126.50564082626236
2016-12-31,120.3622464618564
