date,ReviewComment
2015-11-18,0.0
2015-11-19,0.4761904761904761
2015-11-20,0.8117913832199546
2015-11-21,1.305906489579959
2015-11-22,1.2767725381913917
2015-11-23,1.2504132488398303
2015-11-24,1.607516748950323
2015-11-25,2.0258484871455305
2015-11-26,1.8329105359888131
2015-11-27,2.039300008751783
2015-11-28,1.8450809602992324
2015-11-29,1.669358964080258
2015-11-30,1.5103723960726143
2015-12-01,1.4617655012085558
2015-12-02,1.3225497391886931
2015-12-03,1.1965926211707223
2015-12-04,1.3683457048687488
2015-12-05,1.2380270663098203
2015-12-06,1.120119726661266
2015-12-07,1.013441657455431
2015-12-08,1.012161499602533
2015-12-09,0.9157651663070536
2015-12-10,1.114263721896858
2015-12-11,1.3890957483828716
2015-12-12,1.2568009152035506
2015-12-13,1.1371055899460696
2015-12-14,1.0288098194750153
2015-12-15,0.9308279319059662
2015-12-16,0.937415747914922
2015-12-17,0.8481380576373103
2015-12-18,0.7673630045289951
2015-12-19,0.6942808136214718
2015-12-20,0.6281588313718078
2015-12-21,0.568334180764969
2015-12-22,0.5142071159302101
2015-12-23,0.7509492953654282
2015-12-24,0.6794303148544351
2015-12-25,0.6147226658206794
2015-12-26,0.5561776500282337
2015-12-27,0.5032083500255448
2015-12-28,0.4552837452612072
2015-12-29,0.4119233885696636
2015-12-30,0.3726925896582671
2015-12-31,0.3371980573098607
2016-01-01,0.3050839566136835
2016-01-02,0.2760283416980946
2016-01-03,0.249739928203038
2016-01-04,0.225955173136082
2016-01-05,0.2044356328374075
2016-01-06,0.1849655725671782
2016-01-07,0.1673498037512565
2016-01-08,0.1514117272035178
2016-01-09,0.1369915627079447
2016-01-10,0.1239447472119499
2016-01-11,0.1121404855727166
2016-01-12,0.101460439327696
2016-01-13,0.0917975403441059
2016-01-14,0.083054917454191
2016-01-15,2.9322877824585536
2016-01-16,2.748260374605358
2016-01-17,2.486521291309609
2016-01-18,2.630662120708694
2016-01-19,3.999170490165009
2016-01-20,3.618297110149294
2016-01-21,4.702268813944599
2016-01-22,4.349671784045113
2016-01-23,3.935417328421769
