date,mergePR
2015-11-18,4.0
2015-11-19,4.380952380952381
2015-11-20,4.535147392290249
2015-11-21,4.293704783500703
2015-11-22,3.9800186136434927
2015-11-23,4.64858826948697
2015-11-24,5.063008434297735
2015-11-25,4.866531440555093
2015-11-26,4.498290350978417
2015-11-27,4.45083412707571
2015-11-28,4.02694516259231
2015-11-29,3.643426575678757
2015-11-30,3.391671663709351
2015-12-01,3.735321981451317
2015-12-02,3.665291316551192
2015-12-03,3.4114540483082214
2015-12-04,3.657982234183629
2015-12-05,3.309602973785188
2015-12-06,2.994402690567551
2015-12-07,2.8996976724182604
2015-12-08,2.7187740845689023
2015-12-09,2.840795600324245
2015-12-10,2.9511960193409834
2015-12-11,2.860605922260889
2015-12-12,2.588167262997948
2015-12-13,2.341675142712429
2015-12-14,2.1186584624541025
2015-12-15,1.9168814660299025
2015-12-16,1.924797516884197
2015-12-17,1.8367215628952265
2015-12-18,1.852271890238538
2015-12-19,1.7711031387872485
2015-12-20,1.6024266493789392
2015-12-21,1.449814587533326
2015-12-22,1.4069751030063429
2015-12-23,1.2729774741485955
2015-12-24,1.2469796194677771
2015-12-25,1.1282196557089412
2015-12-26,1.020770164689042
2015-12-27,0.923553958528181
2015-12-28,0.9308345339064494
2015-12-29,0.842183625915359
2015-12-30,0.7619756615424677
2015-12-31,0.6894065509193755
2016-01-01,0.6237487841651493
2016-01-02,0.5643441380541827
2016-01-03,0.5105970772871177
2016-01-04,0.5572068794502494
2016-01-05,0.5041395575978447
2016-01-06,0.5513643616361452
2016-01-07,0.5940915652898457
2016-01-08,0.6327495114527176
2016-01-09,0.5724876532191254
2016-01-10,0.5179650195792087
2016-01-11,0.6591112081907127
2016-01-12,0.8820529978868352
2016-01-13,0.8932860457071367
2016-01-14,0.9986873746874092
2016-01-15,0.9988123866219416
2016-01-16,0.903687397419852
2016-01-17,0.8176219309989138
2016-01-18,1.0254674613799697
2016-01-19,1.213518179343782
2016-01-20,1.2884212098824697
2016-01-21,1.4514287137031867
2016-01-22,1.408435502874312
2016-01-23,1.2742987883148535
2016-01-24,1.2481750941896292
2016-01-25,1.8912060376001407
2016-01-26,1.7110911768763175
2016-01-27,1.5481301124119065
2016-01-28,1.5911653398012486
2016-01-29,1.5348638788677964
2016-01-30,1.388686366594673
2016-01-31,1.256430522157085
2016-02-01,1.3272466629040294
2016-02-02,1.2960803140560264
2016-02-03,1.363120284145929
2016-02-04,1.2332993047034593
2016-02-05,1.306318418541225
2016-02-06,1.181907140584918
2016-02-07,1.0693445557673067
2016-02-08,1.1579784075989918
2016-02-09,1.1429328449705165
2016-02-10,1.0340820978304672
2016-02-11,0.93559808851328
2016-02-12,1.132207794369158
2016-02-13,1.0243784806197145
2016-02-14,1.022056720560694
2016-02-15,0.9247179852691992
2016-02-16,1.027125796195942
2016-02-17,0.9293042917963286
2016-02-18,1.2217515021014402
2016-02-19,1.4863465971393983
2016-02-20,1.3447897783642175
2016-02-21,1.2167145613771493
2016-02-22,1.5770274602936114
2016-02-23,1.5220724640751722
2016-02-24,1.3771131817822986
2016-02-25,1.2459595454220798
2016-02-26,1.127296731572358
2016-02-27,1.0199351380892765
2016-02-28,0.92279845827125
2016-02-29,1.2158652717692262
2016-03-01,1.1000685792197762
2016-03-02,1.0905382383417024
2016-03-03,1.081915548975826
2016-03-04,1.264590258597176
2016-03-05,1.1441530911117306
2016-03-06,1.0351861300534706
2016-03-07,1.2223112605245685
2016-03-08,1.1059006642841334
2016-03-09,1.0005767914951682
2016-03-10,1.000521858971819
2016-03-11,1.0957102533554552
2016-03-12,0.9913568958930308
2016-03-13,0.896941953427028
2016-03-14,0.8115189102435015
2016-03-15,0.8294694902203109
2016-03-16,0.7504723959136146
2016-03-17,1.0599512153504131
2016-03-18,1.054241575793231
2016-03-19,0.9538376161938756
2016-03-20,0.8629959384611257
2016-03-21,0.7808058490838756
2016-03-22,0.8969195777425542
2016-03-23,1.382927237005168
2016-03-24,1.5369341668141994
2016-03-25,1.390559484260466
2016-03-26,1.2581252476642313
2016-03-27,1.1383037955057331
2016-03-28,1.0298939102194729
2016-03-29,1.0270468711509515
2016-03-30,0.9292328834222896
2016-03-31,1.2216868945249288
2016-04-01,1.3910500474273166
2016-04-02,1.258569090529477
2016-04-03,1.138705367621908
2016-04-04,1.315971523086488
2016-04-05,1.3811170923163465
2016-04-06,1.4400583216195515
2016-04-07,1.3029099100367372
2016-04-08,1.5597756328903811
2016-04-09,1.4112255726151068
2016-04-10,1.276823137127954
2016-04-11,1.5361733145443393
2016-04-12,1.389871094111545
2016-04-13,1.5432167041961595
2016-04-14,1.4914817799870017
2016-04-15,1.6351501818930014
2016-04-16,1.5746596883793824
2016-04-17,1.5199301942480128
2016-04-18,1.5656511281291543
2016-04-19,1.7022557825930449
2016-04-20,1.9210885652032308
2016-04-21,2.309556320898161
2016-04-22,2.280074766526908
2016-04-23,2.0629247887624405
2016-04-24,1.961693856499351
2016-04-25,2.060580155880365
2016-04-26,1.8643344267489017
2016-04-27,1.7820168622966253
2016-04-28,1.6123009706493276
2016-04-29,1.553986592492249
2016-04-30,1.4059878693977488
2016-05-01,1.2720842627884394
2016-05-02,1.6271238568085882
2016-05-03,1.56739777520777
2016-05-04,1.799074177568935
2016-05-05,1.627733779705227
2016-05-06,1.567949610209491
2016-05-07,1.4186210759038251
2016-05-08,1.2835143067701276
2016-05-09,1.1612748489824964
2016-05-10,1.145915339555592
2016-05-11,1.0367805453122023
2016-05-12,0.9380395409967544
2016-05-13,0.8487024418542064
2016-05-14,0.7678736378680915
